LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	StdValueStr	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007904	58379194			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007904	58379195			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007904	58379196			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379198	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	3.42498433	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379214			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379216			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379217			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379218			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379219			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379220			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379221			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Deschampsia cespitosa	17365	Deschampsia cespitosa	6007905	58379222			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379224	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	3.49788126	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379240			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379242			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379243			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379244			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379245			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379246			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379247			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Cirsium acaule	13010	Cirsium acaule	6007906	58379248			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379250	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	4.186303987	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379266			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379268			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379269			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379270			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379271			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379272			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379273			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Brachypodium sylvaticum	8156	Brachypodium sylvaticum	6007907	58379274			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379276	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	3.39949339	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379292			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379294			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379295			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379296			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379297			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379298			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379299			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Phalaris arundinaceae	41425	Phalaris arundinacea	6007908	58379300			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379302	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	3.442330542	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379318			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379320			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379321			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379322			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379323			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379324			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379325			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Luzula multiflora	34502	Luzula multiflora	6007909	58379326			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379328	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	2.397935603	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379344			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379346			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379347			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379348			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379349			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379350			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379351			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Filipendula ulmaria	24995	Filipendula ulmaria	6007910	58379352			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379354	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	1.02770791	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379370			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379372			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379373			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379374			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379375			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379376			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379377			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Molinia caerulea	37025	Molinia caerulea	6007911	58379378			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379379	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	3.818732517	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379395			241	Measurement date / sampling date	Sampling Date	09/21/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379397			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379398			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379399			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379400			60	Longitude	Longitude	8.422694	deg					8.422694					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379401			59	Latitude	Latitude	49.02275	deg					49.02275					Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379402			61	Altitude	Altitude 	115	m					115	m				Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Scirpus sylvaticus	49080	Scirpus sylvaticus	6007912	58379403			235	Comments, notes, methods	Comments	Only trait expressions relating to mature and healthy plants are considered (juvenile and senes ...											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007913	58379405	926	Leaf area index (LAI) of a single plant	384	LAI of respective plant	Leaf Area Index	1.68288145	m²/m²										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007913	58379421			241	Measurement date / sampling date	Sampling Date	09/25/2017	YYYY/MM/DD										Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.			
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007913	58379423			413	Plant developmental status / plant age / maturity / plant life stage	Maturity	mature											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		mature	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007913	58379424			1961	Health status of plants (vitality)	Health Status	healthy											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		healthy	
Kattenborn	Teja	526	KIT herbaceous functional gradient (weekly measurements)	Pulicaria dysenterica	45023	Pulicaria dysenterica	6007913	58379425			327	Treatment: Exposition	Exposition	Outdoor cultivation in 30x30cm pots, standardized substrate											Kattenborn, T., & Schmidtlein, S. (2019). Radiative transfer modelling reveals why canopy reflectance follows function. Scientific reports, 9(1), 6541.		Outdoor pots	
